2018-01-01 00:00 10736 el-prod monthly mlnkWh
2018-01-01 00:00 10374 el-cons monthly mlnkWh
2018-02-01 00:00 10594 el-prod monthly mlnkWh
2018-02-01 00:00 9537 el-cons monthly mlnkWh
2018-03-01 00:00 10248 el-prod monthly mlnkWh
2018-03-01 00:00 10021 el-cons monthly mlnkWh
2018-04-01 00:00 8284 el-prod monthly mlnkWh
2018-04-01 00:00 8773 el-cons monthly mlnkWh
2018-05-01 00:00 7563 el-prod monthly mlnkWh
2018-05-01 00:00 9003 el-cons monthly mlnkWh
2018-06-01 00:00 7997 el-prod monthly mlnkWh
2018-06-01 00:00 8852 el-cons monthly mlnkWh
2018-07-01 00:00 9322 el-prod monthly mlnkWh
2018-07-01 00:00 9407 el-cons monthly mlnkWh
2018-08-01 00:00 9092 el-prod monthly mlnkWh
2018-08-01 00:00 8971 el-cons monthly mlnkWh
2018-09-01 00:00 9072 el-prod monthly mlnkWh
2018-09-01 00:00 8904 el-cons monthly mlnkWh
2018-10-01 00:00 10317 el-prod monthly mlnkWh
2018-10-01 00:00 9388 el-cons monthly mlnkWh
2018-11-01 00:00 10250 el-prod monthly mlnkWh
2018-11-01 00:00 9823 el-cons monthly mlnkWh
2018-12-01 00:00 10627 el-prod monthly mlnkWh
2018-12-01 00:00 10274 el-cons monthly mlnkWh
