1976-01-01 00:00 5093 el-prod monthly mlnkWh
1976-01-01 00:00 4656 el-cons monthly mlnkWh
1976-02-01 00:00 4819 el-prod monthly mlnkWh
1976-02-01 00:00 4389 el-cons monthly mlnkWh
1976-03-01 00:00 5035 el-prod monthly mlnkWh
1976-03-01 00:00 4593 el-cons monthly mlnkWh
1976-04-01 00:00 4570 el-prod monthly mlnkWh
1976-04-01 00:00 4167 el-cons monthly mlnkWh
1976-05-01 00:00 4560 el-prod monthly mlnkWh
1976-05-01 00:00 4153 el-cons monthly mlnkWh
1976-06-01 00:00 4451 el-prod monthly mlnkWh
1976-06-01 00:00 4022 el-cons monthly mlnkWh
1976-07-01 00:00 4322 el-prod monthly mlnkWh
1976-07-01 00:00 3908 el-cons monthly mlnkWh
1976-08-01 00:00 4636 el-prod monthly mlnkWh
1976-08-01 00:00 4215 el-cons monthly mlnkWh
1976-09-01 00:00 4763 el-prod monthly mlnkWh
1976-09-01 00:00 4341 el-cons monthly mlnkWh
1976-10-01 00:00 5127 el-prod monthly mlnkWh
1976-10-01 00:00 4671 el-cons monthly mlnkWh
1976-11-01 00:00 5272 el-prod monthly mlnkWh
1976-11-01 00:00 4788 el-cons monthly mlnkWh
1976-12-01 00:00 5490 el-prod monthly mlnkWh
1976-12-01 00:00 4998 el-cons monthly mlnkWh
1977-01-01 00:00 5379 el-prod monthly mlnkWh
1977-01-01 00:00 4904 el-cons monthly mlnkWh
1977-02-01 00:00 4797 el-prod monthly mlnkWh
1977-02-01 00:00 4376 el-cons monthly mlnkWh
1977-03-01 00:00 5184 el-prod monthly mlnkWh
1977-03-01 00:00 4735 el-cons monthly mlnkWh
1977-04-01 00:00 4746 el-prod monthly mlnkWh
1977-04-01 00:00 4364 el-cons monthly mlnkWh
1977-05-01 00:00 4615 el-prod monthly mlnkWh
1977-05-01 00:00 4273 el-cons monthly mlnkWh
1977-06-01 00:00 4455 el-prod monthly mlnkWh
1977-06-01 00:00 4112 el-cons monthly mlnkWh
1977-07-01 00:00 4030 el-prod monthly mlnkWh
1977-07-01 00:00 3847 el-cons monthly mlnkWh
1977-08-01 00:00 4455 el-prod monthly mlnkWh
1977-08-01 00:00 4335 el-cons monthly mlnkWh
1977-09-01 00:00 4585 el-prod monthly mlnkWh
1977-09-01 00:00 4370 el-cons monthly mlnkWh
1977-10-01 00:00 5136 el-prod monthly mlnkWh
1977-10-01 00:00 4712 el-cons monthly mlnkWh
1977-11-01 00:00 5405 el-prod monthly mlnkWh
1977-11-01 00:00 4936 el-cons monthly mlnkWh
1977-12-01 00:00 5497 el-prod monthly mlnkWh
1977-12-01 00:00 5085 el-cons monthly mlnkWh
1978-01-01 00:00 5539 el-prod monthly mlnkWh
1978-01-01 00:00 5081 el-cons monthly mlnkWh
1978-02-01 00:00 5051 el-prod monthly mlnkWh
1978-02-01 00:00 4650 el-cons monthly mlnkWh
1978-03-01 00:00 5365 el-prod monthly mlnkWh
1978-03-01 00:00 4922 el-cons monthly mlnkWh
1978-04-01 00:00 4911 el-prod monthly mlnkWh
1978-04-01 00:00 4489 el-cons monthly mlnkWh
1978-05-01 00:00 4800 el-prod monthly mlnkWh
1978-05-01 00:00 4419 el-cons monthly mlnkWh
1978-06-01 00:00 4695 el-prod monthly mlnkWh
1978-06-01 00:00 4375 el-cons monthly mlnkWh
1978-07-01 00:00 4455 el-prod monthly mlnkWh
1978-07-01 00:00 4174 el-cons monthly mlnkWh
